affiliation1	affiliation2	doculect	location1	location2	textID	text_segment	tokenID	token_context	context_translation	token	token_translation	pro	anim	weight	role	flag	position	nc	comments
semi	nena	jewish+dohok	36.8607	42.8973	K	75	900	?u-g-dar?i-wa l-bи?a,'		l-be?a	home		inan	1	goal	prep	1	NA	NA
semi	nena	jewish+dohok	36.8607	42.8973	K	82	907	?u-kullu xurawa?a dide lа g-ezi-wa l-љula.'		l-љula	to work		inan	1	goal	prep	1	NA	NA
semi	nena	jewish+dohok	36.8607	42.8973	K	83	908	kalo g-loљa-wa julle sqмle.'		julle sqile	nice clothes		inan	2	do	bare	1	NA	NA
semi	nena	jewish+dohok	36.8607	42.8973	K	84	909	?az ?ani g-?mrм-wa-la ?щdra,' ?u-kщrtak,'		?udra	a suit		inan	1	other	bare	1	NA	NA
semi	nena	jewish+dohok	36.8607	42.8973	K	85	910	?u-g-darya-wa b-rиљa' xa-kafмya,'		b-reљa	on his head		bp	1	goal-c	prep	1	NA	NA
semi	nena	jewish+dohok	36.8607	42.8973	K	85	911	?u-g-darya-wa b-rиљa' xa-kafмya,'		xa kafiya	a scarf		inan	1	do	bare	1	NA	NA
semi	nena	jewish+dohok	36.8607	42.8973	K	86	912	?u-k-?o?e-wa-lu ?iрa b?t ??nna,'		?iрa	hand		inan	1	do	bare	1	NA	NA
semi	nena	jewish+dohok	36.8607	42.8973	K	87	913	?awa-ћ g-law?љ-wa julle…		julle	clothes		inan	1	do	bare	1	NA	NA
semi	nena	jewish+dohok	36.8607	42.8973	K	88	914	g-law?љ-wa љal ?u-љаppek.'		љal ?u-љappek	љal and љappek		inan	2	do	bare	1	NA	NA
semi	nena	jewish+dohok	36.8607	42.8973	K	89	915	hve-tamidh g-maluљi-wa-le xa-glмma, xwаrta,' d?t h?nna… d?t rаv,'		glima	suit		inan	1	do	bare	1	NA	NA
semi	nena	jewish+sanandaj	35.3088	47.0136	A	1	1	ga-КѕaбёҐra didanЛЎ ga-SanandajЛЎ brata-u brona mДѓgar xaЕЎti waxtДѓreЛЎ ga-xaЕЎti twke lЙ™xle xДѓenwa.	In our town, in Sanandaj, a girl and a boy perhaps sometimes, in some places would see each other.	lЙ™xle		refl	hum	1	do-def	bare	0	NA	
semi	nena	jewish+sanandaj	35.3088	47.0136	A	1	2	ga-КѕaбёҐra didanЛЎ ga-SanandajЛЎ brata-u brona mДѓgar xaЕЎti waxtДѓreЛЎ ga-xaЕЎti twke lЙ™xle xДѓenwa.	In our town, in Sanandaj, a girl and a boy perhaps sometimes, in some places would see each other.	ga-КѕaбёҐra didan			inan	2	loc	prep	0	NA	
semi	nena	jewish+sanandaj	35.3088	47.0136	A	1	3	ga-КѕaбёҐra didanЛЎ ga-SanandajЛЎ brata-u brona mДѓgar xaЕЎti waxtДѓreЛЎ ga-xaЕЎti twke lЙ™xle xДѓenwa.	In our town, in Sanandaj, a girl and a boy perhaps sometimes, in some places would see each other.	ga-SanandajЛЎ			inan	1	loc	prep	0	NA	
semi	nena	jewish+sanandaj	35.3088	47.0136	A	1	5	blane-u brone mangal КѕДѓtaЛЎ КѕazДЃd hДѓwen-u	like now, the girls and boys were free	azДЃd hДѓwen-u			adj	2	cop	bare	0	NA	
semi	nena	jewish+sanandaj	35.3088	47.0136	A	1	6	lЙ™xle xДѓen-u,	to see one another	lЙ™xle		refl	hum	1	do-def	bare	0	NA	
semi	nena	jewish+sanandaj	35.3088	47.0136	A	1	7	lЙ™xle pasni-u	and become fond of one another,	lЙ™xle		refl	hum	1	do-def	bare	0	NA	
semi	nena	jewish+sanandaj	35.3088	47.0136	A	1	8	mЙ™ntДѓke-lЙ™xle heziwa warya	or that they went out together for some time	mЙ™ntДѓke-lЙ™xle		refl	hum	1	com	prep	0	NA	
semi	nena	jewish+sanandaj	35.3088	47.0136	A	1	9	mЙ™ntДѓke-lЙ™xle heziwa warya	or that they went out together for some time	warya			adv	1	goal	bare	1	NA	
semi	nena	jewish+sanandaj	35.3088	47.0136	A	1	10	ta-lЙ™xle pasni,	and chose one another,	ta-lЙ™xle		refl	hum	1	do-def	prep	0	NA	
semi	nena	jewish+sanandaj	35.3088	47.0136	A	2	12	ga-dokaЛЎ tate-u-daДѓk... КѕЙ™ntЙ™xДЃb koliwa	There, the parents would generally choose	ga-dokaЛЎ			adv	1	loc	prep	0	NA	
semi	nena	jewish+sanandaj	35.3088	47.0136	A	2	13	mДѓniЛЎ gori ta-bronu.	who they married to their son.	mДѓni		wh	hum	1	do-def	bare	0	NA	
semi	nena	jewish+sanandaj	35.3088	47.0136	A	2	14	mДѓniЛЎ gori ta-bronu.	who they married to their son.	ta-bronu			hum	1	rec	prep	1	NA	
semi	nena	jewish+sanandaj	35.3088	47.0136	A	2	15	bronДѓke hЙ™l-bratДѓke la-xewale ba-Кїamref,	Sometimes the boy had never seen the girl in his life,	hЙ™l-bratДѓke			hum	1	do-def	prep	0	NA	
semi	nena	jewish+sanandaj	35.3088	47.0136	A	2	17	Кѕea Кїayzte-ya?ЛЎ	вЂIs she good?вЂ™,	Кїayzte-ya			adj	1	cop	bare	0	NA	
semi	nena	jewish+sanandaj	35.3088	47.0136	A	3	19	ba-mЕ­dДѓt-e-ke bЙ™xle dasgiran-yelu,	When they became betrothed,	dasgiran-yelu,			adj	1	cop	bare	0	NA	
semi	nena	jewish+sanandaj	35.3088	47.0136	A	3	20	lЙ™xle xДѓenwa.	they still saw each other very little.	lЙ™xle		refl	hum	1	do	bare	0	NA	
semi	nena	jewish+sanandaj	35.3088	47.0136	A	3	21	xЙ™me-u-xmale hЙ™l-kaldu la-xДѓenwa КѕЙ™qra,	The fathers-in-law and mothers-in-law did not see their bride very much	hЙ™l-kaldu			hum	1	do-def	prep	0	NA	
semi	nena	jewish+sanandaj	35.3088	47.0136	A	3	22	kaldДѓke hДѓmeЕЎa reЕЎaf ksewala.	because the bride had always covered her head.	reЕЎaf			bp	1	do-def	bare	0	NA	
semi	nena	jewish+sanandaj	35.3088	47.0136	A	4	23	б№Јalme doqawa.	She was shy.	б№Јalme			inan	1	do	bare	0	NA	
semi	nena	jewish+sanandaj	35.3088	47.0136	A	4	24	б№Јalme litwala	She was shy	б№Јalme			inan	1	poss	bare	0	NA	
semi	nena	jewish+sanandaj	35.3088	47.0136	A	4	25	...hiya warya.	to come out before her father-in-law and mother-in-law or the brother of her betrothed.	warya.			adv	1	goal	bare	1	NA	
semi	nena	jewish+sanandaj	35.3088	47.0136	A	4	26	hДѓmeЕЎa xa-ДЌaДЌaw ba-reЕЎaf-yele	There was always a robe on her head	ba-reЕЎaf-yele			inan	1	cop-loc	prep	0	NA	
semi	nena	jewish+sanandaj	35.3088	47.0136	A	4	27	ya lДѓДЌДѓga ba-reЕЎaf-yela,	or there was a veil on her head,	ba-reЕЎaf-yela,			inan	1	cop-loc	prep	0	NA	
semi	nena	jewish+sanandaj	35.3088	47.0136	A	5	30	ga-TarДЃn-yeli noЕЎi.	I myself was in Tehran.	ga-TarДЃn-yeli			inan	1	cop-loc	prep	0	NA	
semi	nena	jewish+sanandaj	35.3088	47.0136	A	5	31	daДѓki hiya TarДЃn	My mother came to Tehran	TarДЃn			inan	1	goal	bare	1	NA	
semi	nena	jewish+sanandaj	35.3088	47.0136	A	5	33	ta-lЙ™ma baxta goret?	вЂWhen will you married?вЂ™,	baxta			hum	1	do	bare	0	NA	
semi	nena	jewish+sanandaj	35.3088	47.0136	A	5	34	xor-sЙ™ni raba la-yele.	but I was still not very old.	la-yele.			inan	2	cop	bare	0	NA	
semi	nena	jewish+sanandaj	35.3088	47.0136	A	5	35	Кѕana КѕЙ™sri-u tЙ™lбёҐa ЕЎne-yeli	I was twenty-three	ЕЎne-yeli			inan	3	cop	bare	0	NA	
semi	nena	jewish+sanandaj	35.3088	47.0136	A	5	38	ham-ga-bank бёҐaЕЎta konawa.	and also working in a bank.	ga-bank.			inan	1	loc	prep	0	NA	
semi	nena	jewish+sanandaj	35.3088	47.0136	A	6	41	gbe het-o baqa-КѕaбёҐra.	вЂYou must return to the town (Sanandaj).	baqa-КѕaбёҐra.			inan	1	goal	prep	1	NA	
semi	nena	jewish+sanandaj	35.3088	47.0136	A	6	42	xa-brata mЙ™twali-o baqox	I have arranged a girl for you, very pretty, very nice, from a good family.	baqox		2	hum	1	ben	prep	1	NA	
semi	nena	jewish+sanandaj	35.3088	47.0136	A	6	43	xa-brata mЙ™twali-o baqox	I have arranged a girl for you, very pretty, very nice, from a good family.	xa-brata			hum	1	do	bare	1	NA	
semi	nena	jewish+sanandaj	35.3088	47.0136	A	6	44	familu raba Кїayza-y	Their family is very good.	Кїayza-y			adj	2	cop	bare	0	NA	
semi	nena	jewish+sanandaj	35.3088	47.0136	A	6	46	КѕДѓxonaf xa-duktЙ™r-ye,	Her brother is a doctor.вЂ™	xa-duktЙ™r-ye,			hum	2	cop	bare	0	NA	
semi	nena	jewish+sanandaj	35.3088	47.0136	A	6	48	xa КѕДѓxona xetaf ДЌЙ™kma ЕЎoДЎбё·e hite.	вЂAnother brother of hers has several jobs.вЂ™	ЕЎoДЎбё·e			inan	2	poss	bare	0	NA	
semi	nena	jewish+sanandaj	35.3088	47.0136	A	7	49	mДѓsДѓlan hamrЙ™nwa baqox	For example, I can tell you,	baqox		2	hum	1	addr	prep	1	NA	
semi	nena	jewish+sanandaj	35.3088	47.0136	A	7	50	naft zДѓbЙ™nwa,	he used to sell oil,	naft			inan	1	do	bare	0	NA	
semi	nena	jewish+sanandaj	35.3088	47.0136	A	7	51	maЕЎrub zДѓbЙ™nwa.	he used to sell drinks.	maЕЎrub			inan	1	do	bare	0	NA	
semi	nena	jewish+sanandaj	35.3088	47.0136	A	7	52	twkane raba hitwale	He had many shops,	raba			inan	2	poss	bare	0	NA	
semi	nena	jewish+sanandaj	35.3088	47.0136	A	7	54	xa Кѕambar raba rabta hitwale	He had a big warehouse	xa ambar raba			inan	2	poss	bare	0	NA	
semi	nena	jewish+sanandaj	35.3088	47.0136	A	7	55	zmaб№­ela tir-КѕahДЃn,	which was full of metal beams.	tir-КѕahДЃn,			inan	2	other	bare	1	NA	
semi	nena	jewish+sanandaj	35.3088	47.0136	A	7	56	КѕasЙ™n zДѓbЙ™nwa.	He would sell iron.	КѕasЙ™n			inan	1	do	bare	0	NA	
semi	nena	jewish+sanandaj	35.3088	47.0136	A	7	57	lule zДѓbЙ™nwa.	He sold pipes.	lule			inan	1	do	bare	0	NA	
semi	nena	jewish+sanandaj	35.3088	47.0136	A	7	58	wДѓsaКѕel-e-saxtmani zДѓbЙ™nwa.	He sold building materials.	wДѓsaКѕel-e-saxtmani			inan	2	do	bare	0	NA	
semi	nena	jewish+sanandaj	35.3088	47.0136	A	7	60	б№­ob morДѓxДѓб№Јi ЕЎaqna u,	вЂFine, IвЂ™ll take leave	morДѓxДѓб№Јi			inan	1	do	bare	0	NA	
semi	nena	jewish+sanandaj	35.3088	47.0136	A	8	63	Кѕay-brata daДѓki hamra	Now, before my mother told (me about) this girl,	ay-brata			hum	1	other	bare	0	NA	
semi	nena	jewish+sanandaj	35.3088	47.0136	A	8	64	xa-ЕЎata ga-KursДЃn-yeli	one year when I was in Kurdistan,	ga-KursДЃn-yeli			inan	1	cop-loc	prep	0	NA	
semi	nena	jewish+sanandaj	35.3088	47.0136	A	8	65	Кѕay-baxti... xiyali.	one day I saw this wife of mine whom you see (now).	Кѕay-baxti...			hum	1	do-def	bare	0	NA	
semi	nena	jewish+sanandaj	35.3088	47.0136	A	9	66	rasm ga-doka КѕДѓxa-yele.	The custom there was like this.	КѕДѓxa-yele.			adv	1	cop-loc	bare	0	NA	
semi	nena	jewish+sanandaj	35.3088	47.0136	A	9	67	ga-yoma reЕЎ-ЕЎata, baqa-xЙ™tna mЙ™n-be-kalda xwДЃn kwiwa.	On New YearвЂ™s day they would give a table (of gifts) to the groom on behalf of the fam-ily of the bride.	mЙ™n-			hum	2	abl	prep	0	NA	
semi	nena	jewish+sanandaj	35.3088	47.0136	A	9	68	ga-yoma reЕЎ-ЕЎata, baqa-xЙ™tna mЙ™n-be-kalda xwДЃn kwiwa.	On New YearвЂ™s day they would give a table (of gifts) to the groom on behalf of the fam-ily of the bride.	xwДЃn			inan	1	do	bare	0	NA	
semi	nena	jewish+sanandaj	35.3088	47.0136	A	9	69	ga-yoma reЕЎ-ЕЎata, baqa-xЙ™tna mЙ™n-be-kalda xwДЃn kwiwa.	On New YearвЂ™s day they would give a table (of gifts) to the groom on behalf of the fam-ily of the bride.	baqa-xЙ™tna.			hum	1	rec	prep	0	NA	
semi	nena	jewish+sanandaj	35.3088	47.0136	A	9	70	xwДЃn ma-yele?	What was a вЂtableвЂ™?	ma-yele?		wh	inan	1	cop	bare	0	NA	
semi	nena	jewish+sanandaj	35.3088	47.0136	A	9	71	mЙ™n-taxta trЙ™б№Јwalu, xa-taxta rЕ­wa.	They made it out of a board, a large board.	mЙ™n-taxta			inan	1	abl	prep	0	NA	
semi	nena	jewish+sanandaj	35.3088	47.0136	A	9	72	gaef ЕЎirin mДѓtiwa,	They put sweets in it,	ЕЎirin			inan	1	do	bare	0	NA	
semi	nena	jewish+sanandaj	35.3088	47.0136	A	9	73	gaef ЕЎirin mДѓtiwa,	They put sweets in it,	gaef		4	inan	1	goal-c	prep	0	NA	
semi	nena	jewish+sanandaj	35.3088	47.0136	A	9	74	lЙ™bДЃs mДѓtiwa,	they put clothes in it,	lЙ™bДЃs			inan	1	do	bare	0	NA	
semi	nena	jewish+sanandaj	35.3088	47.0136	A	9	75	jЙ™le Кїayze mДѓtiwa,	they put fine clothes in it,	jЙ™le Кїayze			inan	2	do	bare	0	NA	
semi	nena	jewish+sanandaj	35.3088	47.0136	A	9	76	kwiwalu baqa-xЙ™tnДѓke.	then gave it to the groom.	baqa-xЙ™tnДѓke.			hum	1	rec	prep	1	NA	
semi	nena	jewish+sanandaj	35.3088	47.0136	A	9	77	rasm ba-d-ay jora-yela.	The custom was like this.	jora-yela.			inan	2	cop	prep	0	NA	
semi	nena	jewish+sanandaj	35.3088	47.0136	A	10	78	dohol-u zorna laplawa qДѓme.	The drum and pipe went in front.	qДѓme			adv	1	goal	bare	1	NA	
semi	nena	jewish+sanandaj	35.3088	47.0136	A	10	79	mЙ™n-bela xЙ™me, mЙ™n-bela xЙ™tnДѓke, geziwa ba-dohol Кѕu zorna mЙ™n-d-ay kuji-u mДѓбёҐДѓle,	From the house of the parents-in-law, the house of the groom, they went with drum and pipe through the lanes and streets,	mЙ™n-bela xЙ™tnake			inan	2	abl	prep	0	NA	
semi	nena	jewish+sanandaj	35.3088	47.0136	A	10	80	mЙ™n-bela xЙ™me, mЙ™n-bela xЙ™tnДѓke, geziwa ba-dohol Кѕu zorna mЙ™n-d-ay kuji-u mДѓбёҐДѓle,	From the house of the parents-in-law, the house of the groom, they went with drum and pipe through the lanes and streets,	ba-dohol-Кѕu-zorna			inan	2	com	prep	1	NA	
semi	nena	jewish+sanandaj	35.3088	47.0136	A	10	81	dДѓyawa КѕЙ™laf ta-geziwa be-kalda.	(the music) playing until they arrived at the house of the bride.	be-kalda.			inan	2	goal	bare	1	NA	
semi	nena	jewish+sanandaj	35.3088	47.0136	A	10	82	geziwa be-kalda.	They went to the house of the bride	be-kalda.			inan	2	goal	bare	1	NA	
semi	nena	jewish+sanandaj	35.3088	47.0136	A	10	84	xa-ДЌay ЕЎДѓtenwa-u	They drank tea	xa-ДЌay			inan	1	do	bare	0	NA	
semi	nena	jewish+sanandaj	35.3088	47.0136	A	10	85	xanДЌi Кѕaraq ЕЎДѓtenwa.	and they drank some arak.	Кѕaraq			inan	1	do	bare	0	NA	
semi	nena	jewish+sanandaj	35.3088	47.0136	A	11	86	Кѕo-waxtДѓra Кѕaraq raba rasmi-yela.	At that time arak was legal.	rasmi-yela.			adj	2	cop	bare	0	NA	
semi	nena	jewish+sanandaj	35.3088	47.0136	A	11	88	xwanДѓke kmenwala-u	They brought the table (for the groom),	xwanДѓke			inan	1	do-def	bare	0	NA	
semi	nena	jewish+sanandaj	35.3088	47.0136	A	11	89	geziwa baqa-bela noЕЎu.	then went to their homes.	baqa-bela noЕЎu			inan	2	goal	prep	1	NA	
semi	nena	jewish+sanandaj	35.3088	47.0136	A	12	90	Кѕaxni jwanqe smixЙ™xwa ga-бёҐawЕЎa.	We youngsters were standing in the courtyard.	ga-бёҐawЕЎa.			inan	1	loc	prep	1	NA	
semi	nena	jewish+sanandaj	35.3088	47.0136	A	12	91	xa-КїЙ™da jwanqe, bДѓruxДѓwali, smixЙ™xwa ga-бёҐawЕЎa.	We, a few youngsters, my friends, were standing in the courtyard.	ga-бёҐawЕЎa.			inan	1	loc	prep	1	NA	
semi	nena	jewish+sanandaj	35.3088	47.0136	A	12	94	Кѕo-waxtДѓra bate mangal-lДѓxa kЙ™rye la-yelu.	At that time houses were not low like here.	mangal-lДѓxa	like here		adv	1	cop	prep	0	NA	
semi	nena	jewish+sanandaj	35.3088	47.0136	A	12	95	bate ntoe-yelu.	Houses were high.	ntoe-yelu.			adj	1	cop	bare	0	NA	
semi	nena	jewish+sanandaj	35.3088	47.0136	A	12	96	Кѕay-Кѕotaqa КѕЙ™qra koЕЎta la-yela.	The room there was not as low as this (room here).	Й™qra koЕЎta			adj	2	cop	bare	0	NA	
semi	nena	jewish+sanandaj	35.3088	47.0136	A	12	97	tre-КѕЙ™qra-yela Кѕotaqaf.	A room there was twice (the height).	tre-Й™qra			adv	1	cop	bare	0	NA	
semi	nena	jewish+sanandaj	35.3088	47.0136	A	13	98	Кѕay-ga xa-б№­ДѓbДѓqa duwom-yela ЕЎawyawa mДѓsДѓlan б№­ДѓbДѓqa haftom-e-lДѓxa.	At that time what was the second floor was equivalent to, for example, the seventh floor here.	duwom-yela			inan	3	cop	bare	0	NA	
semi	nena	jewish+sanandaj	35.3088	47.0136	A	13	99	Кѕay-КѕotДЃq ДЌЙ™kma ntote-ya Кѕo-waxtДѓra Кѕotaqe КѕЙ™qra ntoe-yelu.	While this room is as high as this, at that time the rooms were high like that.	ntoe-yelu.			adj	2	cop	bare	0	NA	
semi	nena	jewish+sanandaj	35.3088	47.0136	A	14	100	mЙ™n-lДѓбёҐДЃl Кѕo-xiyali.	I saw her from afar.	o		3	hum	1	do-def	bare	0	NA	
semi	nena	jewish+sanandaj	35.3088	47.0136	A	14	102	Кѕea xДѓlЙ™sta XanДѓke-ya.	вЂThat is the sister of XanДѓka.вЂ™	XanДѓke-ya.			hum	2	cop	bare	0	NA	
semi	nena	jewish+sanandaj	35.3088	47.0136	A	14	103	ЕЎЙ™ma КѕДѓxonaf XanДѓke-yele,	The name of her brother was XanДѓka,	XanДѓke-yele,			hum	1	cop	bare	0	NA	
semi	nena	jewish+sanandaj	35.3088	47.0136	A	14	105	brona raba Кїayzek-yele, raba.	He was a very fine lad.	Кїayzek-yele,			hum	2	cop	bare	0	NA	
semi	nena	jewish+sanandaj	35.3088	47.0136	A	14	106	Кѕea xДѓlЙ™sta XanДѓke-ya.	вЂThat is the sister of XanДѓka.вЂ™	XanДѓke-ya.			hum	2	cop	bare	0	NA	
semi	nena	jewish+sanandaj	35.3088	47.0136	A	15	108	heЕЎtan mЙ™n-КїolДЃm la-zilwa.	he had not yet passed away.	mЙ™n-olДЃm			inan	1	abl	prep	0	NA	
semi	nena	jewish+sanandaj	35.3088	47.0136	A	15	109	Кѕana mЙ™n-lДѓбёҐДЃl Кѕo-xiyali.	I saw her from afar.	o		3	hum	1	do-def	bare	0	NA	
semi	nena	jewish+sanandaj	35.3088	47.0136	A	15	110	Кѕay-Й™ДЌ Кѕo-waxtДѓra Кѕana Кѕafsar-yeli ga-KurdЙ™stДЃn.	SheвЂ”once I was an officer in Kurdistan.	asfar			hum	1	cop	bare	0	NA	
semi	nena	jewish+sanandaj	35.3088	47.0136	A	15	111	afsДѓre... rakwiwa susi.	It was the custom that officers, in the army, would ride on a horse.	susi.			anim	1	do	bare	1	NA	
semi	nena	jewish+sanandaj	35.3088	47.0136	A	15	112	susi kwiwalu.	They would give them a horse.	susi			anim	1	do	bare	0	NA	
semi	nena	jewish+sanandaj	35.3088	47.0136	A	16	113	xa-nДѓfar-Й™ДЌ... lДѓpЙ™lwa ba-ЕЎonef reЕЎa-susi-xet.	Somebody like a servant, a soldier, would, moreover, follow him on another horse.	reЕЎa-susi-xet.			anim	2	loc	prep	1	NA	
semi	nena	jewish+sanandaj	35.3088	47.0136	A	16	114	susyДѓke mЙ™n-sarbДЃzxane kmewale qam-tДѓra,	He would bring the horse from the barracks to the door	mЙ™n-sarb			inan	1	abl	prep	0	NA	
semi	nena	jewish+sanandaj	35.3088	47.0136	A	16	115	susyДѓke mЙ™n-sarbДЃzxane kmewale qam-tДѓra,	He would bring the horse from the barracks to the door	susyДѓke			anim	1	do-def	bare	0	NA	
semi	nena	jewish+sanandaj	35.3088	47.0136	A	16	116	susyДѓke mЙ™n-sarbДЃzxane kmewale qam-tДѓra,	He would bring the horse from the barracks to the door	qam-tДѓra,			inan	1	goal-c	prep	1	NA	
semi	nena	jewish+sanandaj	35.3088	47.0136	A	16	117	hЙ™l-didi markuwa	and would mount me (on the horse),	hЙ™l-didi		1	hum	1	do-def	prep	0	NA	
semi	nena	jewish+sanandaj	35.3088	47.0136	A	16	118	ta-hezn-o baqa-sarbДЃzxane.	(waiting) until I went back to the barracks.	baqa-sarbДЃzxane.			inan	1	goal	prep	1	NA	
semi	nena	jewish+sanandaj	35.3088	47.0136	A	16	120	zilex doka, mЙ™ntДѓke daДѓki.	and went there, with my mother.	doka.			adv	1	goal	bare	1	NA	
semi	nena	jewish+sanandaj	35.3088	47.0136	A	16	121	sarbДЃzxane-ДЌ lДѓбёҐДЃl-yela, ga-бёҐdЕ«МЃd tЙ™lбёҐa kilometre, Кѕarba kilometre Кѕorxa-yela.	The barracks were at a distance, around three or four kilometres away.	lДѓбёҐДЃl			adv	1	cop-loc	bare	0	NA	
semi	nena	jewish+sanandaj	35.3088	47.0136	A	17	122	Кѕana xa-yoma reЕЎa susi-yeli	One day I was on a horse.	reЕЎa-susi-yeli			anim	1	cop-loc	prep	0	NA	
semi	nena	jewish+sanandaj	35.3088	47.0136	A	17	124	xДѓlЙ™staf kЙ™mra baqaf	and her sister said to her	baqaf		3	hum	1	addr	prep	1	NA	
semi	nena	jewish+sanandaj	35.3088	47.0136	A	17	125	Кѕea brona JДѓhДЃn-ye.	вЂThat is the son of JДѓhДЃn.вЂ™	JДѓhДЃn-ye.			hum	2	cop	bare	0	NA	
semi	nena	jewish+sanandaj	35.3088	47.0136	A	17	126	ЕЎЙ™ma daДѓki JДѓhДЃn-yele.	The name of my mother was JДѓhДЃn.	JДѓhДЃn-yele.			hum	2	cop	bare	0	NA	
semi	nena	jewish+sanandaj	35.3088	47.0136	A	17	127	kЙ™mra baqa-baxti	She said to my wife,	baqa-baxti			hum	1	addr	prep	1	NA	
semi	nena	jewish+sanandaj	35.3088	47.0136	A	17	129	Кѕea brona JДѓhДЃn-ye.	вЂThat is the son of JДѓhДЃn.	JДѓhДЃn-ye.			hum	2	cop	bare	0	NA	
semi	nena	jewish+sanandaj	35.3088	47.0136	A	16	130	pas mЙ™n-susi КѕЙ™stЙ™fada koliwa.	so they would make use of a horse.	mЙ™n-susi			anim	1	other	prep	0	NA	
semi	nena	jewish+sanandaj	35.3088	47.0136	A	17	131	xira-y ba-Кѕafsar.	He has become an officer.вЂ™	ba-Кѕafsar.			hum	1	becm	bare	1	NA	
semi	nena	jewish+sanandaj	35.3088	47.0136	A	17	133	КѕЙ™lha ЕЎoqla ta-daДѓkef	вЂMay God preserve his mother,	ta-daДѓkef			hum	1	do-def	prep	1	NA	
semi	nena	jewish+sanandaj	35.3088	47.0136	A	17	134	КѕДѓjab bronek-ye.	he is a wonderful boy,	bronek-ye.			hum	2	cop	bare	0	NA	
semi	nena	jewish+sanandaj	35.3088	47.0136	A	17	135	КѕДѓjab zДѓrif-ye.	he is wonderfully handsome.вЂ™	zДѓrif-ye.			adj	2	cop	bare	0	NA	
semi	nena	jewish+sanandaj	35.3088	47.0136	A	18	137	daДѓki-ДЌ hiya baqa-TarДЃn,	My mother came to Tehran	baqa-TarДЃn,			inan	1	goal	prep	1	NA	
semi	nena	jewish+sanandaj	35.3088	47.0136	A	18	138	mira baqi	and said to me	baqi		1	hum	1	addr	prep	1	NA	
semi	nena	jewish+sanandaj	35.3088	47.0136	A	18	139	gbe het-o Кѕay-brata goreta.	вЂYou must go back and marry this girl.вЂ™	Кѕay-brata			hum	2	do-def	bare	0	NA	
semi	nena	jewish+sanandaj	35.3088	47.0136	A	18	142	Кѕana mДѓtuna ba-reЕЎ Кѕeni.	I am willing to do.	ba-reЕЎ Кѕeni.			bp	2	goal-c	prep	1	NA	
semi	nena	jewish+sanandaj	35.3088	47.0136	A	18	145	mirwala baqa-КѕДѓxonaf-u	and said to her (the girlвЂ™s) brother	baqa-КѕДѓxonaf-u			hum	1	addr	prep	1	NA	
semi	nena	jewish+sanandaj	35.3088	47.0136	A	18	146	xa-nДѓfar-xet ЕЎЙ™rwala baqa-КѕДѓxonaf	she sent somebody else to her brother	xa-nДѓfar-xet		other	hum	3	do	bare	0	NA	
semi	nena	jewish+sanandaj	35.3088	47.0136	A	18	147	xa-nДѓfar-xet ЕЎЙ™rwala baqa-КѕДѓxonaf	she sent somebody else to her brother	baqa-КѕДѓxonaf			hum	1	goal-c	prep	1	NA	
semi	nena	jewish+sanandaj	35.3088	47.0136	A	18	148	Кѕay-brona hЙ™l-d-ay brata gbe.	the boy loves the girl.	hЙ™l-d-ay-brata			hum	2	do-def	prep	0	NA	
semi	nena	jewish+sanandaj	35.3088	47.0136	A	19	151	zina doka-u	and went there.	doka-u			adv	1	goal	bare	1	NA	
semi	nena	jewish+sanandaj	35.3088	47.0136	A	19	153	ke bi-zoa sЙ™nu raba-yele	who were mostly elderly	bi-zoa			inan	3	cop-loc	prep	0	NA	
semi	nena	jewish+sanandaj	35.3088	47.0136	A	19	155	zilex doka, mЙ™ntДѓke daДѓki.	and went there, with my mother.	daДѓki.			hum	1	com	prep	1	NA	
semi	nena	jewish+sanandaj	35.3088	47.0136	A	19	156	Кѕana tati mЙ™n-КїolДЃm zilwa	My father had passed away three years previously, my father and my elder brother	mЙ™n-olДЃm			inan	1	abl	prep	0	NA	
semi	nena	jewish+sanandaj	35.3088	47.0136	A	19	157	Кѕay-КѕДѓxoni, ya-xДѓet Кїaksef ga-lДѓxa-y,	вЂ”this brother of mine whose picture you see here,	ga-lДѓxa-y,			adv	1	cop-loc	prep	0	NA	
semi	nena	jewish+sanandaj	35.3088	47.0136	A	19	158	Кѕo... mЙ™n-КїolДЃm zil.	he passed away six or seven years ago.	mЙ™n-olДЃm			inan	1	abl	prep	0	NA	
semi	nena	jewish+sanandaj	35.3088	47.0136	A	20	159	zilex doka-u	We went there	doka-u			adv	1	goal	bare	1	NA	
semi	nena	jewish+sanandaj	35.3088	47.0136	A	20	160	ЕЎirini hiwlu baqan	and they gave us sweets,	ЕЎirini			inan	1	do	bare	0	NA	
semi	nena	jewish+sanandaj	35.3088	47.0136	A	20	161	ЕЎirini hiwlu baqan	and they gave us sweets,	baqan		1	hum	1	rec	prep	1	NA	
semi	nena	jewish+sanandaj	35.3088	47.0136	A	20	162	Кѕu-xet xira ba-dasgirani.	and then she became my betrothed.	ba-dasgirani			hum	1	becm	prep	1	NA	
semi	nena	jewish+sanandaj	35.3088	47.0136	A	20	163	xira ba-dasgirani,	After she became my betrothed,	ba-dasgirani			hum	1	becm	prep	1	NA	
semi	nena	jewish+sanandaj	35.3088	47.0136	A	20	164	bЙ™qДѓtef-o qimna zina doka.	the next morning I went there.	doka.			adv	1	goal	bare	1	NA	
